SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,October-1-2019,Mobile/Manufactured Home,1235 Sequoia Trl,Canyon Lake,TX,78133,84500,4,2.0,Tamarack Shores,2330,13503,1986,204,36,2,Sold,,,http://www.redfin.com/TX/Canyon-Lake/1235-Sequoia-Trl-78133/home/33474963,Sabor,1361439,N,Y,29.9189013,-98.2425978
PAST SALE,March-5-2019,Mobile/Manufactured Home,646 Royal Oak Dr,Canyon Lake,TX,78133,68000,2,2.0,Canyon Lake Mobile Home,1134,19166,1979,414,60,2,Sold,,,http://www.redfin.com/TX/Canyon-Lake/646-Royal-Oak-Dr-78133/home/33397993,Sabor,1349006,N,Y,29.8762047,-98.3058287
PAST SALE,August-15-2019,Mobile/Manufactured Home,2147 Deer Run Pass,Canyon Lake,TX,78133,125000,3,3.0,Deer Meadows,1560,14810,2016,251,80,8,Sold,,,http://www.redfin.com/TX/Canyon-Lake/2147-Deer-Run-Pass-78133/home/33421754,Sabor,1378411,N,Y,29.8666825,-98.3006907
PAST SALE,October-31-2018,Mobile/Manufactured Home,338 Creekside Dr,Canyon Lake,TX,78133,109000,3,2.0,Canyon Springs Resort,1120,11325,1993,539,97,2,Sold,,,http://www.redfin.com/TX/Canyon-Lake/338-Creekside-Dr-78133/home/33405557,Sabor,1339163,N,Y,29.871057,-98.2913736
PAST SALE,December-31-2019,Mobile/Manufactured Home,845 Rambling Dr,Canyon Lake,TX,78133,99000,3,2.0,Lake View,1216,16130,2001,113,81,,Sold,,,http://www.redfin.com/TX/Canyon-Lake/845-Rambling-Dr-78133/home/33494936,Sabor,1427086,N,Y,29.8790778,-98.3029631
PAST SALE,October-4-2019,Mobile/Manufactured Home,"249, 257, 265 Rambling Dr",Canyon Lake,TX,78133,105000,5,5.0,Lake View,1056,15002,,201,99,,Sold,,,http://www.redfin.com/TX/Canyon-Lake/257-Rambling-Dr-78133/home/33444655,Sabor,1411352,N,Y,29.8742594,-98.29967
PAST SALE,October-4-2019,Mobile/Manufactured Home,1584 Hidden Fawn,Canyon Lake,TX,78133,97000,2,2.0,Rolling Hills Estates 1,1050,53143,1979,201,92,,Sold,,,http://www.redfin.com/TX/Canyon-Lake/1584-Hidden-Fawn-78133/home/33464189,Sabor,1394269,N,Y,29.8553915,-98.295511
PAST SALE,June-28-2019,Mobile/Manufactured Home,1293 Canyon Shrs,Canyon Lake,TX,78133,105000,4,2.0,Canyon Lake Shores,2128,13068,2016,299,49,,Sold,,,http://www.redfin.com/TX/Canyon-Lake/1293-Canyon-Shrs-78133/home/33398566,Sabor,1378536,N,Y,29.9260134,-98.2872257
PAST SALE,August-15-2019,Mobile/Manufactured Home,790 Line Camp Loop,Spring Branch,TX,78070,88500,3,2.0,Cypress Lake Gardens,1368,21780,2003,251,65,8,Sold,,,http://www.redfin.com/TX/Spring-Branch/790-Line-Camp-Loop-78070/home/168681228,Sabor,1368568,N,Y,29.9243397,-98.3921902
PAST SALE,November-1-2019,Mobile/Manufactured Home,3007 Indian Hills Dr,Spring Branch,TX,78070,79000,3,2.0,Indian Hills,1910,25700,1994,173,41,3,Sold,,,http://www.redfin.com/TX/Spring-Branch/3007-Indian-Hills-Dr-78070/home/33439423,Sabor,1417805,N,Y,29.9279802,-98.4019111
PAST SALE,January-6-2020,Mobile/Manufactured Home,1219 Zane Grey,Spring Branch,TX,78070,59900,3,2.0,Comal Hills,2016,21780,1986,107,30,,Sold,,,http://www.redfin.com/TX/Spring-Branch/1219-Zane-Grey-Ln-78070/home/33411982,Sabor,1426951,N,Y,29.9355832,-98.4043522
PAST SALE,January-18-2019,Mobile/Manufactured Home,231 Weatherby Dr,Spring Branch,TX,78070,62500,3,2.0,Comal Hills,1280,11325,1998,460,49,,Sold,,,http://www.redfin.com/TX/Spring-Branch/231-Weatherby-Dr-78070/home/33410553,Sabor,1351055,N,Y,29.9336471,-98.3960442
PAST SALE,August-3-2018,Mobile/Manufactured Home,2931 Western Skies Dr,Spring Branch,TX,78070,88000,2,2.0,Cypress Lake Gardens,896,34848,2012,628,98,5,Sold,,,http://www.redfin.com/TX/Spring-Branch/2931-Western-Skies-Dr-78070/home/33419490,Sabor,1292653,N,Y,29.922374,-98.3885506
PAST SALE,February-13-2019,Mobile/Manufactured Home,499 Gate Post,Spring Branch,TX,78070,74000,3,2.0,Cypress Lake Gardens,1280,33541,2004,434,58,5,Sold,,,http://www.redfin.com/TX/Spring-Branch/499-Gate-Post-78070/home/33419169,Sabor,1345251,N,Y,29.9254174,-98.3958622
PAST SALE,August-30-2019,Mobile/Manufactured Home,144 Line Camp Cir,Spring Branch,TX,78070,99000,3,2.0,Cypress Lake Gardens,1792,36677,1994,236,55,,Sold,,,http://www.redfin.com/TX/Spring-Branch/144-Line-Camp-Cir-78070/home/33417631,Sabor,1376118,N,Y,29.9250917,-98.3909485
PAST SALE,January-31-2020,Mobile/Manufactured Home,1750 Western Skies Dr,Spring Branch,TX,78070,105000,2,1.5,Cypress Lake Gardens,896,43560,1997,82,117,,Sold,,,http://www.redfin.com/TX/Spring-Branch/1750-Western-Skies-Dr-78070/home/33419408,Sabor,1421570,N,Y,29.926744,-98.40094
PAST SALE,April-17-2020,Mobile/Manufactured Home,573 Fawn River Dr,Spring Branch,TX,78070,99900,3,2.0,Deer River,1064,23086,2015,5,94,,Sold,,,http://www.redfin.com/TX/Spring-Branch/573-Fawn-River-Dr-78070/home/33422700,Sabor,1431890,N,Y,29.9499133,-98.3864097
PAST SALE,September-12-2018,Mobile/Manufactured Home,570 Kings Row,Canyon Lake,TX,78133,33000,3,2.0,Rolling Hills,1248,21780,1993,588,26,,Sold,,,http://www.redfin.com/TX/Canyon-Lake/570-King-s-Row-78133/home/33465010,Sabor,1333063,N,Y,29.851961,-98.2909899
PAST SALE,,Mobile/Manufactured Home,1152 Leaning Oak,Spring Branch,TX,78070,42500,,,,1216,22158,1995,,35,,,,,http://www.redfin.com/TX/Spring-Branch/1152-Leaning-Oak-78070/home/33419435,,,N,Y,29.9249352,-98.399727
PAST SALE,June-7-2019,Mobile/Manufactured Home,386 Caribou Dr,Spring Branch,TX,78070,105000,3,2.0,Deer River,1064,21780,2015,320,99,,Sold,,,http://www.redfin.com/TX/Spring-Branch/386-Caribou-Dr-78070/home/33423031,Sabor,1352973,N,Y,29.946679,-98.380891
PAST SALE,March-8-2019,Mobile/Manufactured Home,271 Rip Ford Rd,Spring Branch,TX,78070,85000,3,2.0,Comal Hills,1372,37897,1985,411,62,,Sold,,,http://www.redfin.com/TX/Spring-Branch/271-Rip-Ford-Rd-78070/home/33410283,Sabor,1365640,N,Y,29.9346584,-98.3991703
PAST SALE,July-11-2018,Mobile/Manufactured Home,790 Line Camp Loop,Spring Branch,TX,78070,96000,3,2.0,Cypress Lake Gardens,1368,21780,2003,651,70,5,Sold,,,http://www.redfin.com/TX/Spring-Branch/1431-Cypress-Gardens-Blvd-78070/home/33417625,Sabor,1312508,N,Y,29.924216,-98.392187
PAST SALE,May-24-2019,Mobile/Manufactured Home,516 Mustang Trl,Spring Branch,TX,78070,92500,3,2.0,Cypress Lake Gardens,1144,22215,1995,334,81,5,Sold,,,http://www.redfin.com/TX/Spring-Branch/516-Mustang-Trl-78070/home/33419118,Sabor,1376996,N,Y,29.9235096,-98.39815
PAST SALE,September-21-2018,Mobile/Manufactured Home,377 Moosehead Rd,Spring Branch,TX,78070,112500,3,2.0,Deer River Phase 1,1680,60112,1986,579,67,,Sold,,,http://www.redfin.com/TX/Spring-Branch/377-Moosehead-Rd-78070/home/33422960,Sabor,1324795,N,Y,29.9455227,-98.385639
PAST SALE,November-2-2018,Mobile/Manufactured Home,798 Caribou Dr,Spring Branch,TX,78070,70000,3,2.0,Deer River,1568,47916,1988,537,45,,Sold,,,http://www.redfin.com/TX/Spring-Branch/798-Caribou-Dr-78070/home/33422619,Sabor,1344993,N,Y,29.953497,-98.382486
PAST SALE,April-18-2019,Mobile/Manufactured Home,5003 Deerslayer,Spring Branch,TX,78070,61100,3,2.0,Indian Hills Estates,1344,26136,2006,370,45,4,Sold,,,http://www.redfin.com/TX/Spring-Branch/5003-Deerslayer-78070/home/33439435,Sabor,1363443,N,Y,29.9291873,-98.4047805
PAST SALE,October-21-2019,Mobile/Manufactured Home,1548 Live Oak Dr,Canyon Lake,TX,78133,117000,3,2.0,Canyon Lake,1344,19994,1999,184,87,,Sold,,,http://www.redfin.com/TX/Canyon-Lake/1548-Live-Oak-Dr-78133/home/33474778,ACTRIS,9987346,N,Y,29.9276653,-98.2430679
PAST SALE,January-17-2020,Mobile/Manufactured Home,1205 Arcadia Dr,Canyon Lake,TX,78133,75000,3,2.0,Comal/Guadalupe/Gonzales,1848,12880,1980,96,41,8,Sold,,,http://www.redfin.com/TX/Canyon-Lake/1205-Arcadia-Dr-78133/home/33474653,ACTRIS,8707475,N,Y,29.9202926,-98.2390082
PAST SALE,October-31-2019,Mobile/Manufactured Home,1180 Qappuella Dr,Canyon Lake,TX,78133,95000,3,1.0,Emerald Valley,784,36154,1997,174,121,,Sold,,,http://www.redfin.com/TX/Canyon-Lake/1180-Qappuella-Dr-78133/home/33427574,Sabor,1404993,N,Y,29.878896,-98.172008
PAST SALE,August-24-2018,Mobile/Manufactured Home,150 Saddle Dr,Spring Branch,TX,78070,119500,3,2.0,Rebecca Creek Park,1792,16988,1999,607,67,5,Sold,,,http://www.redfin.com/TX/Spring-Branch/150-Saddle-Dr-78070/home/33458188,Sabor,1315404,N,Y,29.9152214,-98.3635061
PAST SALE,October-19-2018,Mobile/Manufactured Home,410 Horseshoe Trak,Spring Branch,TX,78070,87500,3,2.0,Rebecca Creek Park,1728,36024,2005,551,51,6,Sold,,,http://www.redfin.com/TX/Spring-Branch/410-Horseshoe-Trak-78070/home/33458212,Sabor,1342662,N,Y,29.9172019,-98.3626928
PAST SALE,February-10-2020,Mobile/Manufactured Home,249 FM 306,Canyon Lake,TX,78133,110000,4,2.0,Tamarack Shores,2432,135036,2003,72,45,2,Sold,,,http://www.redfin.com/TX/Canyon-Lake/249-FM-306-78133/home/170268462,Sabor,1432369,N,Y,29.8781434,-98.2431747
PAST SALE,February-14-2020,Mobile/Manufactured Home,4543 Sir Arthur Way,Canyon Lake,TX,78133,119900,3,2.0,Rolling Hills,1344,39639,1985,68,89,,Sold,,,http://www.redfin.com/TX/Canyon-Lake/4543-Sir-Arthur-Way-78133/home/33465294,Sabor,1432443,N,Y,29.8563838,-98.2891927
PAST SALE,February-26-2020,Mobile/Manufactured Home,833 Hillside Loop,Canyon Lake,TX,78133,115000,4,2.0,Canyon Springs Resort,2432,30491,2006,56,47,2,Sold,,,http://www.redfin.com/TX/Canyon-Lake/833-Hillside-Loop-78133/home/33404295,Sabor,1430555,N,Y,29.8783882,-98.2843395
PAST SALE,June-14-2019,Mobile/Manufactured Home,2987 Morningside Dr,New Braunfels,TX,78130,105000,2,1.0,Rural Acres,952,17859,1969,313,110,,Sold,,,http://www.redfin.com/TX/New-Braunfels/2987-Morningside-Dr-78130/home/33486767,Sabor,1388987,N,Y,29.67031,-98.146041
PAST SALE,September-19-2018,Mobile/Manufactured Home,1028 Rainbow Dr,Spring Branch,TX,78070,105000,3,2.0,Ridgeview Oaks West,1120,87120,1978,581,94,,Sold,,,http://www.redfin.com/TX/Spring-Branch/1028-Rainbow-Dr-78070/home/33460964,Sabor,1334333,N,Y,29.8032429,-98.4129503
PAST SALE,April-13-2020,Mobile/Manufactured Home,510 Horseshoe Trak,Spring Branch,TX,78070,76000,3,2.0,Rebecca Creek Park,1782,22651,1984,9,43,5,Sold,,,http://www.redfin.com/TX/Spring-Branch/510-Horseshoe-Trak-78070/home/33458208,Sabor,1420903,N,Y,29.9159174,-98.362436
PAST SALE,July-19-2018,Mobile/Manufactured Home,754 Green Castle Pl,Canyon Lake,TX,78133,80000,3,2.0,Rolling Hills,1344,20908,1996,643,60,,Sold,,,http://www.redfin.com/TX/Canyon-Lake/754-Green-Castle-Pl-78133/home/33465110,Sabor,1274720,N,Y,29.8571999,-98.2912025
PAST SALE,July-31-2018,Mobile/Manufactured Home,540 Doe Ln,Canyon Lake,TX,78133,89000,3,2.0,Deer Meadows Ph 3,1344,15594,1998,631,66,5,Sold,,,http://www.redfin.com/TX/Canyon-Lake/540-Doe-Ln-78133/home/33421809,Sabor,1301517,N,Y,29.8669407,-98.3025782
PAST SALE,October-11-2018,Mobile/Manufactured Home,509 Royal Oak Dr,Canyon Lake,TX,78133,45000,2,2.0,Canyon Lake Mobile Home,952,15245,1969,559,47,2,Sold,,,http://www.redfin.com/TX/Canyon-Lake/509-Royal-Oak-Dr-78133/home/33397876,Sabor,1315204,N,Y,29.8738103,-98.3039468
PAST SALE,May-13-2019,Mobile/Manufactured Home,675 Squires Row,Canyon Lake,TX,78133,65000,2,2.0,Rolling Hills,2110,24393,1980,345,31,,Sold,,,http://www.redfin.com/TX/Canyon-Lake/675-Squires-Row-78133/home/33465112,Sabor,1367771,N,Y,29.8561928,-98.2922288
PAST SALE,May-29-2019,Mobile/Manufactured Home,15132 Cranes Mill Rd,Canyon Lake,TX,78133,125000,3,2.0,Canyon Lake Mobile Home Estate,1400,21780,2017,329,89,2,Sold,,,http://www.redfin.com/TX/Canyon-Lake/15132-Cranes-Mill-Rd-78133/home/33399022,Sabor,1367737,N,Y,29.8689927,-98.2956499
PAST SALE,January-22-2019,Mobile/Manufactured Home,267 Valley View St,Canyon Lake,TX,78133,109900,3,2.0,Canyon Lake Mobile Home,1773,18295,2015,456,62,,Sold,,,http://www.redfin.com/TX/Canyon-Lake/267-Valley-View-St-78133/home/33397772,Sabor,1350179,N,Y,29.8636195,-98.2965265
PAST SALE,April-27-2018,Mobile/Manufactured Home,143 Oakridge St,Canyon Lake,TX,78133,76500,3,2.0,Canyon Lake Mobile Home,1216,18295,1998,726,63,2,Sold,,,http://www.redfin.com/TX/Canyon-Lake/143-Oakridge-St-78133/home/33397375,Sabor,1299478,N,Y,29.863653,-98.2991995
PAST SALE,January-18-2019,Mobile/Manufactured Home,319/317 W Clark Dr,Canyon Lake,TX,78133,95000,2,2.0,Canyon Lake Mobile Home,1424,20037,1977,460,67,2,Sold,,,http://www.redfin.com/TX/Canyon-Lake/317-W-Clark-St-78133/home/33397886,Sabor,1331073,N,Y,29.8733737,-98.3007284
PAST SALE,July-27-2018,Mobile/Manufactured Home,1012 Willow Dr,Canyon Lake,TX,78133,115000,3,2.0,Tamarack Shores,1216,19166,2005,635,95,2,Sold,,,http://www.redfin.com/TX/Canyon-Lake/1012-Willow-Dr-78133/home/33474566,Sabor,1315809,N,Y,29.9279518,-98.245835
PAST SALE,October-31-2018,Mobile/Manufactured Home,1104 Hedgestone,Canyon Lake,TX,78133,81000,2,2.0,Tanglewood Shores,896,20037,2000,539,90,2,Sold,,,http://www.redfin.com/TX/Canyon-Lake/1104-Hedgestone-78133/home/33475506,Sabor,1335142,N,Y,29.9175551,-98.2647802
PAST SALE,July-12-2018,Mobile/Manufactured Home,375 Deer Valley St,Canyon Lake,TX,78133,82000,3,2.0,Canyon Lake Mobile Home,1456,13503,1988,650,56,2,Sold,,,http://www.redfin.com/TX/Canyon-Lake/375-Deer-Valley-St-78133/home/33397470,Sabor,1306412,N,Y,29.8598337,-98.298558
PAST SALE,May-15-2019,Mobile/Manufactured Home,1295 Highview St,Canyon Lake,TX,78133,35500,2,3.0,Canyon Lake Mobile Home,1064,14731,1976,343,33,2,Sold,,,http://www.redfin.com/TX/Canyon-Lake/1295-Highview-St-78133/home/33397970,Sabor,1379377,N,Y,29.8606029,-98.3020222
PAST SALE,February-18-2020,Mobile/Manufactured Home,1328 Highview St,Canyon Lake,TX,78133,84000,3,1.5,Canyon Lake Mobile Home,912,23025,1975,64,92,4,Sold,,,http://www.redfin.com/TX/Canyon-Lake/1328-Highview-St-78133/home/33397972,Sabor,1427757,N,Y,29.8597447,-98.3021077
PAST SALE,March-19-2020,Mobile/Manufactured Home,362 Sir Arthur Way,Canyon Lake,TX,78133,48000,3,2.0,Rolling Hills,1344,34412,1994,34,36,,Sold,,,http://www.redfin.com/TX/Canyon-Lake/362-Sir-Arthur-Way-78133/home/33465139,Sabor,1435864,N,Y,29.850217,-98.2909032
PAST SALE,September-6-2018,Mobile/Manufactured Home,5228 Chimney Rock,Canyon Lake,TX,78133,80000,2,2.0,Comal/Guadalupe/Gonzales,1088,50878,1998,594,74,,Sold,,,http://www.redfin.com/TX/Canyon-Lake/5228-Chimney-Rock-78133/home/33427567,ACTRIS,5393745,N,Y,29.8870624,-98.1733263
PAST SALE,January-16-2019,Mobile/Manufactured Home,999 Cypress Dr,Canyon Lake,TX,78133,89000,3,2.0,Tamarack Shores,840,20037,1996,462,106,3,Sold,,,http://www.redfin.com/TX/Canyon-Lake/999-Cypress-Dr-78133/home/33474510,Sabor,1355345,N,Y,29.9252541,-98.2450337
PAST SALE,September-11-2018,Mobile/Manufactured Home,348 E Clark Dr,Canyon Lake,TX,78133,79900,2,1.0,Canyon Lake Mobile Home,784,13068,2015,589,102,3,Sold,,,http://www.redfin.com/TX/Canyon-Lake/348-Bobby-Clark-Dr-78133/home/110079942,Sabor,1310940,N,Y,29.9269474,-98.2204242
PAST SALE,September-19-2018,Mobile/Manufactured Home,1240 Meadow Brook Cir,Bulverde,TX,78163,80000,3,2.0,Spring Oaks Estates,1848,43995,1996,581,43,,Sold,,,http://www.redfin.com/TX/Bulverde/1240-Meadow-Brook-Cir-78163/home/33471266,Sabor,1325805,N,Y,29.7913123,-98.4585914
PAST SALE,May-23-2018,Mobile/Manufactured Home,2975 Western Skies Dr,Spring Branch,TX,78070,104000,3,2.0,Cypress Lake Gardens,1232,11761,2003,700,84,5,Sold,,,http://www.redfin.com/TX/Spring-Branch/2975-Western-Skies-Dr-78070/home/33419495,Sabor,1285663,N,Y,29.9223528,-98.3880047
PAST SALE,September-9-2019,Mobile/Manufactured Home,1006 Grassland,Bulverde,TX,78163,70000,3,2.0,Spring Oaks Estates 2,1216,33105,1997,226,58,,Sold,,,http://www.redfin.com/TX/Bulverde/1006-Grassland-Dr-78163/home/33471370,Sabor,1390174,N,Y,29.7896949,-98.462288
PAST SALE,May-10-2018,Mobile/Manufactured Home,915 Highview St,Canyon Lake,TX,78133,33000,1,1.0,Calaveras Lake Estat,500,14374,1965,713,66,,Sold,,,http://www.redfin.com/TX/Canyon-Lake/915-Highview-St-78133/home/33397590,Sabor,1297982,N,Y,29.862515,-98.301149
PAST SALE,,Mobile/Manufactured Home,4138 Spring Branch Rd,Spring Branch,TX,78070,36000,,,,2432,68171,1993,,15,,,,,http://www.redfin.com/TX/Spring-Branch/4138-Spring-Branch-Rd-78070/home/33471178,,,N,Y,29.8462727,-98.4588914
PAST SALE,July-12-2019,Mobile/Manufactured Home,567 Scott Way,Canyon Lake,TX,78133,80000,3,2.0,Rolling Hills Estates 1,1344,10890,,285,60,,Sold,,,http://www.redfin.com/TX/Canyon-Lake/567-Scott-Way-78133/home/33464190,Sabor,1361793,N,Y,29.8562198,-98.2939394
